"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"16:28:27,9237502","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","D:\ReadyOrNotNew\ReadyOrNot\Binaries\Win64\wdmaud.drv","NAME NOT FOUND","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"16:28:27,9237512","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","D:\ReadyOrNotNew\ReadyOrNot\Binaries\Win64\petromod_nvidia_profile_identifier.ogl","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"16:28:27,9238980","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\Windows\System32\wdmaud.drv","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:28:27,9239993","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\Windows\System32\wdmaud.drv","SUCCESS","Desired Access: Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"16:28:27,9241714","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\ProgramData\NVIDIA Corporation\Drs","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:28:27,9243273","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\ProgramData\NVIDIA Corporation\Drs","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:28:27,9244349","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\ProgramData\NVIDIA Corporation\Drs\nvdrssel.bin","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:28:27,9247430","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\ProgramData\NVIDIA Corporation\Drs\nvdrssel.bin","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Open Reparse Point, Attributes: RP, ShareMode: None, AllocationSize: n/a, OpenResult: Opened"
"16:28:27,9248843","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\ProgramData\NVIDIA Corporation\Drs\nvdrssel.bin","SUCCESS","Desired Access: Generic Read/Write, Disposition: OpenIf, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Write, AllocationSize: 0, OpenResult: Opened"
"16:28:27,9249789","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\ProgramData\NVIDIA Corporation\Drs\nvdrsdb0.bin","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"16:28:27,9251775","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","D:\ReadyOrNotNew\ReadyOrNot\Binaries\Win64\aurora.dll","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"16:28:27,9252256","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","D:\ReadyOrNotNew\ReadyOrNot\Binaries\Win64\oculusmedium.exe","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"16:28:27,9252796","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","D:\ReadyOrNotNew\ReadyOrNot\Binaries\Win64\petromod_nvidia_profile_identifier.ogl","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"16:28:27,9259342","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\ProgramData\NVIDIA Corporation\Drs","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:28:27,9260642","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\ProgramData\NVIDIA Corporation\Drs","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:28:27,9261670","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\ProgramData\NVIDIA Corporation\Drs\nvdrssel.bin","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:28:27,9262465","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\ProgramData\NVIDIA Corporation\Drs\nvdrssel.bin","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Open Reparse Point, Attributes: RP, ShareMode: None, AllocationSize: n/a, OpenResult: Opened"
"16:28:27,9264093","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\ProgramData\NVIDIA Corporation\Drs\nvdrssel.bin","SUCCESS","Desired Access: Generic Read/Write, Disposition: OpenIf, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Write, AllocationSize: 0, OpenResult: Opened"
"16:28:27,9265434","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\ProgramData\NVIDIA Corporation\Drs\nvdrsdb0.bin","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"16:28:27,9267424","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","D:\ReadyOrNotNew\ReadyOrNot\Binaries\Win64\aurora.dll","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"16:28:27,9267875","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","D:\ReadyOrNotNew\ReadyOrNot\Binaries\Win64\oculusmedium.exe","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"16:28:27,9268346","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","D:\ReadyOrNotNew\ReadyOrNot\Binaries\Win64\petromod_nvidia_profile_identifier.ogl","NAME NOT FOUND","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a"
"16:28:27,9270185","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\Windows\System32\nvspcap64.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:28:27,9271014","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\Windows\System32\nvspcap64.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:28:27,9272018","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\Windows\System32\nvspcap64.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:28:27,9272772","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\Windows\System32\nvspcap64.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:28:27,9273738","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\Windows\System32\nvspcap64.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:28:27,9275195","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\Windows\System32\nvspcap64.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:28:27,9276069","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\Windows\System32\nvspcap64.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:28:27,9276861","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\Windows\System32\nvspcap64.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:28:27,9277574","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\Windows\System32\nvspcap64.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:28:27,9278318","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\Windows\System32\nvspcap64.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:28:27,9280407","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\Program Files\VxKex\Kex64\msacm32.drv","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:28:27,9281612","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\Windows\System32\msacm32.drv","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:28:27,9282639","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\Windows\System32\msacm32.drv","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:28:27,9285595","ReadyOrNotSteam-Win64-Shipping.exe","6768","Load Image","C:\Windows\System32\msacm32.drv","SUCCESS","Image Base: 0x7fedf9b0000, Image Size: 0xa000"
"16:28:27,9288967","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\Program Files\VxKex\Kex64\MSACM32.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:28:27,9290435","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\Windows\System32\MSACM32.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:28:27,9291428","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\Windows\System32\MSACM32.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:28:27,9294360","ReadyOrNotSteam-Win64-Shipping.exe","6768","Load Image","C:\Windows\System32\msacm32.dll","SUCCESS","Image Base: 0x7fedf990000, Image Size: 0x18000"
"16:28:27,9298544","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\Windows\System32\d3d12.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:28:27,9299909","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\Windows\system\d3d12.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:28:27,9301841","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\Windows\d3d12.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:28:27,9307776","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\Program Files\Common Files\Oracle\Java\javapath_target_14473179\d3d12.dll","REPARSE","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: <unknown>"
"16:28:27,9309589","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\Program Files\Common Files\Oracle\Java\javapath_target_14473179\D3D12.DLL","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:28:27,9313684","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\Program Files (x86)\Common Files\Oracle\Java\java8path_target_13943899\d3d12.dll","REPARSE","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: <unknown>"
"16:28:27,9315094","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\Program Files (x86)\Common Files\Oracle\Java\java8path_target_13943899\D3D12.DLL","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:28:27,9315575","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\Program Files (x86)\Common Files\Oracle\Java\javapath\d3d12.dll","PATH NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:28:27,9316343","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\Windows\System32\d3d12.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:28:27,9317200","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\Windows\d3d12.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:28:27,9318128","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\Windows\System32\wbem\d3d12.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:28:27,9319462","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\Windows\System32\WindowsPowerShell\v1.0\d3d12.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:28:27,9321121","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\Program Files (x86)\NVIDIA Corporation\PhysX\Common\d3d12.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:28:27,9322241","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\Program Files\Microsoft\Web Platform Installer\d3d12.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:28:27,9323701","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\Program Files (x86)\Microsoft ASP.NET\ASP.NET Web Pages\v1.0\d3d12.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:28:27,9325234","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\Program Files (x86)\Windows Kits\8.0\Windows Performance Toolkit\d3d12.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"16:28:27,9326715","ReadyOrNotSteam-Win64-Shipping.exe","6768","CreateFile","C:\Program Files\Microsoft SQL Server\110\Tools\Binn\d3d12.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
